h3_id,h3_resolution,center_lat,center_lon,in_case_study_box,state_code,state_name,state_region,protected_overlap,indigenous_overlap,hard_exclusion,outside_state_boundary,dominant_lulc_class,water_surface_centroid,water_surface_share_proxy,nearest_ons_bus_km,nearest_ons_bus_id,nearest_ons_substation,nearest_ons_bus_voltage_kv,nearest_hv_ons_bus_km,nearest_hv_ons_bus_id,nearest_ons_line_km,nearest_ons_line_id,nearest_ons_line_voltage_kv,nearest_idc_km,nearest_idc_id,nearest_idc_name,nearby_renewable_mw,nearby_generation_asset_count,state_curtailed_mwh,source_flags,ndvi_s2_20260101_20260401,ndwi_s2_20260101_20260401,vv_s1_median,vh_s1_median,ndvi_s2_median,ndwi_s2_median
88801061d1fffff,8,-3.525601697203294,-38.78409430041547,True,,,,False,False,True,True,0,0,0.0,3.4602046927078844,ons_bus_95007,PORTO PECEM I,230.0,3.4602046927078844,ons_bus_95007,3.4602046927078844,ons_branch_00217,230.0,29.65183250202425,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,3478.5,31,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.07002946420385507,0.2429269944132763,-11.141029483081763,-19.795182316819492,-0.07566794783800479,0.25600220745822294
88801061d3fffff,8,-3.5186314259205824,-38.78995058091786,True,,,,False,False,True,True,0,0,0.0,3.7557554804843374,ons_bus_95007,PORTO PECEM I,230.0,3.7557554804843374,ons_bus_95007,3.7557554804843374,ons_branch_00217,230.0,30.665906833473557,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,3478.5,31,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.06733448530939205,0.2406073128118875,-11.137517107240381,-19.85324125965399,-0.074706175205717,0.2560403900821041
88801061d5fffff,8,-3.5240234172806515,-38.77513210611169,True,,,,False,False,True,True,0,0,0.0,4.294947504926979,ons_bus_95007,PORTO PECEM I,230.0,4.294947504926979,ons_bus_95007,4.294947504926979,ons_branch_00217,230.0,29.1874384003719,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,3436.5,30,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.06779310495694495,0.252111051779017,-11.132121246917976,-19.75844695650298,-0.07272778309907148,0.2540596074923183
88801061d7fffff,8,-3.517053261295445,-38.78098835705096,True,,,,False,False,True,True,0,0,0.0,4.421769010896622,ons_bus_95007,PORTO PECEM I,230.0,4.421769010896622,ons_bus_95007,4.421769010896622,ons_branch_00217,230.0,30.200087932175585,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,5494.5,32,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.06812548126533977,0.2550602500084612,-11.1871877656835,-20.017570526996003,-0.07292378842246756,0.25801964413409695
88801061d9fffff,8,-3.534150220010052,-38.78720033621116,True,,,,False,False,True,True,0,0,0.0,2.539881723129742,ons_bus_95007,PORTO PECEM I,230.0,2.539881723129742,ons_bus_95007,2.539881723129742,ons_branch_00217,230.0,29.128571679502496,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,3478.5,31,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.07553640270892689,0.24502939510767635,-11.06640438353582,-19.64686219001194,-0.07728015754398498,0.2498978776576616
88801061dbfffff,8,-3.527179920415721,-38.79305669172482,True,,,,False,False,True,True,0,0,0.0,2.748115030356035,ons_bus_95007,PORTO PECEM I,230.0,2.748115030356035,ons_bus_95007,2.748115030356035,ons_branch_00217,230.0,30.143151508567893,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,3478.5,31,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.058428393884466294,0.18716520563795305,-9.24904349942998,-17.257628671165282,-0.06383354585396757,0.20071915074034385
88801061ddfffff,8,-3.532571881469781,-38.77823797436623,True,,,,False,False,True,True,0,0,0.0,3.44950649476418,ons_bus_95007,PORTO PECEM I,230.0,3.44950649476418,ons_bus_95007,3.44950649476418,ons_branch_00217,230.0,28.637793145196795,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,3436.5,30,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.07214360060323632,0.2538240914733264,-11.169183872767434,-19.72837616946246,-0.07597713379878533,0.2546877454261522
88801061e1fffff,8,-3.52625796015962,-38.74239050422922,True,,,,False,False,True,True,0,0,0.0,7.363191049271033,ons_bus_95007,PORTO PECEM I,230.0,7.363191049271033,ons_bus_95007,7.363191049271033,ons_branch_00217,230.0,26.967714183693857,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,5335.7,28,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.06674833968096626,0.25122133784086376,-11.005690420366436,-19.510636237512728,-0.06537020824266336,0.24035438200393497
88801061e3fffff,8,-3.51928823847372,-38.74824670955404,True,,,,False,False,True,True,0,0,0.0,7.083929395255397,ons_bus_95007,PORTO PECEM I,230.0,7.083929395255397,ons_bus_95007,7.083929395255397,ons_branch_00217,230.0,27.96880937853519,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,5335.7,28,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.06763954462390372,0.2539489453917628,-10.921288410033146,-19.438042409151798,-0.06544948557895611,0.23879255805443678
88801061e5fffff,8,-3.524679338656092,-38.73342913316534,True,,,,False,False,True,True,0,0,0.0,8.362212615792446,ons_bus_95007,PORTO PECEM I,230.0,8.362212615792446,ons_bus_95007,8.362212615792446,ons_branch_00217,230.0,26.630333871428554,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,5243.7,27,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.06781592907792365,0.24374315461491367,-10.835103411904711,-19.279392764393375,-0.06248604587948404,0.22875886908614387
88801061e7fffff,8,-3.5177097329325338,-38.73928530759249,True,,,,False,False,True,True,0,0,0.0,8.053885128157187,ons_bus_95007,PORTO PECEM I,230.0,8.053885128157187,ons_bus_95007,8.053885128157187,ons_branch_00217,230.0,27.625054766640485,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,5335.7,28,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.07118630863580538,0.2586862586714089,-10.926217543704793,-19.522817261658236,-0.06247024675157082,0.2292210778424591
88801061e9fffff,8,-3.5348062749250357,-38.7454957935162,True,,,,False,False,True,True,0,0,0.0,6.7546141479782085,ons_bus_95007,PORTO PECEM I,230.0,6.7546141479782085,ons_bus_95007,6.7546141479782085,ons_branch_00217,230.0,26.33301970824128,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,5425.7,29,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.06600645243752122,0.2512796583286573,-11.059542707124457,-19.476250505847343,-0.06976699778701938,0.2504228431778911
88801061ebfffff,8,-3.527836525315013,-38.75135207431313,True,,,,False,False,True,True,0,0,0.0,6.368571014821431,ons_bus_95007,PORTO PECEM I,230.0,6.368571014821431,ons_bus_95007,6.368571014821431,ons_branch_00217,230.0,27.33850393829096,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,5425.7,29,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.06593049480057209,0.25061454763737256,-11.043863044462059,-19.582322881620986,-0.06826200916884052,0.24788248076521116
88801061edfffff,8,-3.5332275937769566,-38.73653425423133,True,,,,False,False,True,True,0,0,0.0,7.765932362682217,ons_bus_95007,PORTO PECEM I,230.0,7.765932362682217,ons_bus_95007,7.765932362682217,ons_branch_00217,230.0,25.96766178516497,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,5335.7,28,0.0,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.06634974332253858,0.25008865408587805,-11.00338022143769,-19.414805955937204,-0.06766970013044069,0.2458943024823924
8880106201fffff,8,-3.6335809967020727,-38.80655142839914,True,CE,Ceará,Nordeste,True,False,True,False,21,0,0.0,7.539485679830086,ons_bus_90042,PORTO PECEM II,230.0,7.539485679830086,ons_bus_90042,0.5011364531257492,ons_branch_01381,500.0,23.46800502028608,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,620.8,41,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.41336562283656525,-0.39523010132021325,-6.047008161664786,-10.36370858097343,0.4334385270283492,-0.4071692164875069
8880106203fffff,8,-3.626610607273638,-38.81240862466235,True,CE,Ceará,Nordeste,False,False,False,False,3,0,0.0,6.558291513329274,ons_bus_90042,PORTO PECEM II,230.0,6.558291513329274,ons_bus_90042,0.757208920516616,ons_branch_01381,500.0,24.42244518572377,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,615.8,40,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.470604553208779,-0.4091174351290682,-5.8198572488703615,-9.978793791859518,0.4806657845802338,-0.41883778274628536
8880106205fffff,8,-3.632001852292541,-38.79758745122891,True,CE,Ceará,Nordeste,True,False,True,False,33,1,1.0,8.27233844087978,ons_bus_90042,PORTO PECEM II,230.0,8.27233844087978,ons_bus_90042,1.222762245046123,ons_branch_01381,500.0,22.69837292096114,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,620.8,41,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",-0.07657798227526816,0.07313541267453527,-11.455756527216918,-17.037184340052445,-0.08478650085019881,0.08038985966633902
8880106207fffff,8,-3.625031578809558,-38.80344461863911,True,CE,Ceará,Nordeste,True,False,True,False,3,0,0.0,7.319268830267625,ons_bus_90042,PORTO PECEM II,230.0,7.319268830267625,ons_bus_90042,1.478824916632293,ons_branch_01381,500.0,23.662140170462223,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,600.8,40,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.43427472022091107,-0.3982170737199786,-6.003203550446952,-10.2852167760263,0.4409063752479076,-0.4022982334122063
8880106209fffff,8,-3.6421304960188254,-38.80965833049992,True,CE,Ceará,Nordeste,True,False,True,False,21,0,0.0,7.885056790644832,ons_bus_90042,PORTO PECEM II,230.0,7.885056790644832,ons_bus_90042,0.0,ons_branch_01381,500.0,23.31642577727031,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,620.8,41,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.30207402168756625,-0.3161837702487434,-5.877674007249586,-10.492782532409615,0.33875981875402783,-0.35104159640990784
888010620bfffff,8,-3.635160081405427,-38.815515601548526,True,CE,Ceará,Nordeste,False,False,False,False,24,0,0.0,6.878181239815552,ons_bus_90042,PORTO PECEM II,230.0,6.878181239815552,ons_bus_90042,0.0,ons_branch_01381,500.0,24.255575864428977,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,620.8,41,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.2929453635891271,-0.3138552610220455,-6.345260185493675,-10.706655591320127,0.3271839626531013,-0.34002319899334377
888010620dfffff,8,-3.640551295339738,-38.80069418610477,True,CE,Ceará,Nordeste,True,False,True,False,21,0,0.0,8.528529653555873,ons_bus_90042,PORTO PECEM II,230.0,8.528529653555873,ons_bus_90042,0.2450703170044382,ons_branch_01381,500.0,22.51883289144089,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,620.8,41,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.22999759338451706,-0.24173645125969834,-7.670351999589163,-12.028914199723946,0.26117635180647064,-0.2529717399606062
8880106211fffff,8,-3.621218980701422,-38.82723000486613,True,CE,Ceará,Nordeste,False,False,False,False,21,0,0.0,4.874214259113186,ons_bus_90042,PORTO PECEM II,230.0,4.874214259113186,ons_bus_90042,0.2916740711483252,ons_branch_01381,500.0,26.15081279149989,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,615.8,40,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.4562828681828369,-0.412026059322242,-5.983810883903029,-10.108035627526872,0.45502920998141755,-0.41474791166250213
8880106213fffff,8,-3.614248295457684,-38.833087136891365,True,CE,Ceará,Nordeste,False,False,False,False,3,0,0.0,3.882176403991334,ons_bus_90042,PORTO PECEM II,230.0,3.882176403991334,ons_bus_90042,0.5477689312730645,ons_branch_01381,500.0,27.105715341600856,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,641.0,41,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.4714626388953557,-0.416010964885192,-5.704527442667861,-9.78098379999038,0.4830380359924369,-0.42911440891142255
8880106215fffff,8,-3.6196401274778296,-38.81826577477253,True,CE,Ceará,Nordeste,False,False,False,False,24,0,0.0,5.589082859085506,ons_bus_90042,PORTO PECEM II,230.0,5.589082859085506,ons_bus_90042,1.0132876977999157,ons_branch_01381,500.0,25.38155905807464,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,615.8,40,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.33885236357246107,-0.32775183718738926,-6.526028804901702,-11.21491961806559,0.34407500625826254,-0.3351841771170722
8880106217fffff,8,-3.612669557738074,-38.82412287860782,True,CE,Ceará,Nordeste,False,False,False,False,3,0,0.0,4.639377361285233,ons_bus_90042,PORTO PECEM II,230.0,4.639377361285233,ons_bus_90042,1.2693727636047518,ons_branch_01381,500.0,26.34483613952611,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,615.8,40,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.4313160325179201,-0.3837300733150755,-5.9045562028292355,-10.078995949068807,0.4456801169861066,-0.3964548553452972
8880106219fffff,8,-3.629768485341679,-38.83033722335323,True,CE,Ceará,Nordeste,False,False,False,False,3,0,0.0,5.296247128694368,ons_bus_90042,PORTO PECEM II,230.0,5.296247128694368,ons_bus_90042,0.0,ons_branch_01381,500.0,25.994955193104637,idc_br_0262,TELLCORP - TELECOMUNICACOES CORPORATIVAS LTDA,615.8,40,5986744.6265,"{""lulc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/lulc_candidate_2024.vrt"", ""water"": ""/Users/nqj5zk/Projects/Brazil/clean_data/lulc_water/water_surface_2024.vrt"", ""territorial"": ""/Users/nqj5zk/Projects/Brazil/clean_data/brazil_territorial_layers.gpkg"", ""ons_grid"": ""/Users/nqj5zk/Projects/Brazil/clean_data/ons_official_grid/ons_official_grid_model.gpkg"", ""idc"": ""/Users/nqj5zk/Projects/Brazil/clean_data/idc_data_centers/brazil_idc_points_merged.gpkg""}",0.4119950429819647,-0.3690319825663873,-5.933892793113232,-10.121857550989288,0.452894183784725,-0.4025463794127197
